RCDTS,NCES_ID,District,County,Website,Unit,PDF_Filename,PDF_Size_KB,Folder_Name
080891450,1715900,Freeport SD 145,Stephenson,http://www.freeport.k12.il.us,Unknown,Transportation_Contract_2025-26.pdf,14014.1,Freeport_SD_145
080891450,1715900,Freeport SD 145,Stephenson,http://www.freeport.k12.il.us,Unknown,USW_Contract_2023-26.pdf,967.2,Freeport_SD_145
340490790,1715930,Fremont SD 79,Lake,http://www.fsd79.org,CBA (Unit Unspecified),FEA_CBA_FY23-28.pdf,2280.4,Fremont_SD_79
UNKNOWN,,Gages_Lake_SD_26,UNKNOWN,,Teachers,SEDOL_Teachers_Union_CBA_2022-2025.pdf,656.4,Gages_Lake_SD_26
200830010,1716020,Galatia CUSD 1,Saline,http:www.galatiak12.org,Unknown,Fy25-28_Collective_Bargaining_Agreement.pdf,9332.9,Galatia_CUSD_1
080431200,1716050,Galena USD 120,Jo Daviess,http://www.gusd120.k12.il.us,CBA (Unit Unspecified),Custodial_CBA_2025-2028.pdf,623.9,Galena_USD_120
080431200,1716050,Galena USD 120,Jo Daviess,http://www.gusd120.k12.il.us,CBA (Unit Unspecified),GFT_CBA_2024-2027.pdf,1574.3,Galena_USD_120
080431200,1716050,Galena USD 120,Jo Daviess,http://www.gusd120.k12.il.us,Support Staff,Support_Staff_CBA_2025-2028.pdf,703.9,Galena_USD_120
330482050,1716080,Galesburg CUSD 205,Knox,http://www.galesburg205.org,Unknown,Custodial_Maintenance_Wages_2023-2027.pdf,37.8,Galesburg_CUSD_205
330482050,1716080,Galesburg CUSD 205,Knox,http://www.galesburg205.org,Unknown,Food_Service_Contract_2025-2028.pdf,701.1,Galesburg_CUSD_205
330482050,1716080,Galesburg CUSD 205,Knox,http://www.galesburg205.org,Unknown,GEA_Contract_2023-2028.pdf,1835.9,Galesburg_CUSD_205
330482050,1716080,Galesburg CUSD 205,Knox,http://www.galesburg205.org,Unknown,GEA_MOU_2025-11-10.pdf,22.4,Galesburg_CUSD_205
330482050,1716080,Galesburg CUSD 205,Knox,http://www.galesburg205.org,CBA (Unit Unspecified),SEIU_Custodial_Maintenance_CBA_2023-2027.pdf,271.0,Galesburg_CUSD_205
330482050,1716080,Galesburg CUSD 205,Knox,http://www.galesburg205.org,Unknown,SEIU_Custodial_MOU_2023-11-13.pdf,57.1,Galesburg_CUSD_205
330482050,1716080,Galesburg CUSD 205,Knox,http://www.galesburg205.org,Unknown,SEIU_Custodial_MOU_2024-05-09.pdf,34.6,Galesburg_CUSD_205
330482050,1716080,Galesburg CUSD 205,Knox,http://www.galesburg205.org,Unknown,SEIU_Custodial_MOU_2024-11-12.pdf,57.0,Galesburg_CUSD_205
330482050,1716080,Galesburg CUSD 205,Knox,http://www.galesburg205.org,Unknown,SEIU_Custodial_MOU_2024-12-09.pdf,60.8,Galesburg_CUSD_205
330482050,1716080,Galesburg CUSD 205,Knox,http://www.galesburg205.org,Unknown,SEIU_Custodial_MOU_2025-06-02.pdf,37.9,Galesburg_CUSD_205
330482050,1716080,Galesburg CUSD 205,Knox,http://www.galesburg205.org,CBA (Unit Unspecified),SEIU_FoodService_CBA_2022-2025.pdf,1011.8,Galesburg_CUSD_205
200300070,1700045,Gallatin CUSD 7,Gallatin,http://www.roe20.k12.il.us,Unknown,Aide_Contract_2021-2024.pdf,414.0,Gallatin_CUSD_7
200300070,1700045,Gallatin CUSD 7,Gallatin,http://www.roe20.k12.il.us,Unknown,Aide_Contract_2024-2027.pdf,3050.9,Gallatin_CUSD_7
280372240,1716140,Galva CUSD 224,Henry,http://galva224.org,Unknown,2022-24_GEA_Signed_Contract.pdf,10819.0,Galva_CUSD_224
280372240,1716140,Galva CUSD 224,Henry,http://galva224.org,Unknown,Fall_2024-Summer_2027_Final_Contract.pdf,20472.4,Galva_CUSD_224
280372240,1716140,Galva CUSD 224,Henry,http://galva224.org,Unknown,Galva_PERA_Document_23.pdf,1420.5,Galva_CUSD_224
24032072C,1716230,Gardner CCSD 72C,Grundy,http://www.ggs72.org,CBA (Unit Unspecified),GETEA_CBA_2022-2025.pdf,159.4,Gardner_CCSD_72C
24032072C,1716230,Gardner CCSD 72C,Grundy,http://www.ggs72.org,CBA (Unit Unspecified),GETEA_CBA_2025-2028.pdf,850.5,Gardner_CCSD_72C
240320730,1716260,Gardner S Wilmington Twp HSD 73,Grundy,http://www.gswhs73.org,CBA (Unit Unspecified),GSWHS_CBA_2023-2026.pdf,1377.1,Gardner_S_Wilmington_Twp_HSD_73
240320730,1716260,Gardner S Wilmington Twp HSD 73,Grundy,http://www.gswhs73.org,Unknown,SW_THSD73_older_contract.pdf,1384.6,Gardner_S_Wilmington_Twp_HSD_73
340490370,1716290,Gavin SD 37,Lake,http://www.gavin37.org,CBA (Unit Unspecified),GEA_CBA_2023-2025.pdf,2000.7,Gavin_SD_37
340490370,1716290,Gavin SD 37,Lake,http://www.gavin37.org,CBA (Unit Unspecified),GEA_CBA_2026-2028.pdf,1103.6,Gavin_SD_37
070161330,1730900,Gen George Patton SD 133,Cook,http://www.district133.org,Teachers,Teachers_Agreement_2025-2029.pdf,848.4,Gen_George_Patton_SD_133
280372280,1716350,Geneseo CUSD 228,Henry,http://www.geneseoschools.org,Unknown,Agreement_GEA_2023-2026_signed.pdf,1218.3,Geneseo_CUSD_228
280372280,1716350,Geneseo CUSD 228,Henry,http://www.geneseoschools.org,CBA (Unit Unspecified),FINAL-2026-29-CBA.pdf,1621.8,Geneseo_CUSD_228
310453040,1716380,Geneva CUSD 304,Kane,,Unknown,BusDriver_Monitor_WA_2023-2026.pdf,588.9,Geneva_CUSD_304
310453040,1716380,Geneva CUSD 304,Kane,,Support Staff,Educational_Support_Service_WA_2024-2026.pdf,1.2,Geneva_CUSD_304
310453040,1716380,Geneva CUSD 304,Kane,,Unknown,ESS_Working_Agreement_2024-2026.pdf,1.2,Geneva_CUSD_304
310453040,1716380,Geneva CUSD 304,Kane,,Unknown,ESS_Working_Agreement_2026-2028.pdf,373.9,Geneva_CUSD_304
310453040,1716380,Geneva CUSD 304,Kane,,Unknown,GEA_Contract_2026-2029.pdf,804.7,Geneva_CUSD_304
310453040,1716380,Geneva CUSD 304,Kane,,Unknown,GSSA_Contract_2024-2027.pdf,1102.8,Geneva_CUSD_304
310453040,1716380,Geneva CUSD 304,Kane,,Unknown,OM_Working_Agreement_2025-2027.pdf,411.6,Geneva_CUSD_304
160194240,1716410,Genoa Kingston CUSD 424,Dekalb,http://www.gkschools.org,Unknown,GKEA_Professional_Agreement_2022-2027.pdf,17707.4,Genoa_Kingston_CUSD_424
160194240,1716410,Genoa Kingston CUSD 424,Dekalb,http://www.gkschools.org,Unknown,GK_GKEA_MOU_091120.pdf,386.8,Genoa_Kingston_CUSD_424
160194240,1716410,Genoa Kingston CUSD 424,Dekalb,http://www.gkschools.org,Unknown,GK_GKEA_MOU_112921.pdf,1705.3,Genoa_Kingston_CUSD_424
540920040,1700092,Georgetown-Ridge Farm CUD 4,Vermilion,http://www.grf.k12.il.us,Unknown,2024-2027_Collective_Bargaining_Agreement.pdf,1319.9,Georgetown-Ridge_Farm_CUD_4
130140600,1716530,Germantown SD 60,Clinton,http://www.ges60.org,Unknown,2526_Signed_Contract.pdf,1646.1,Germantown_SD_60
300391300,1716590,Giant City CCSD 130,Jackson,http://www.gcs130.org,Unknown,GCEA_2021-2024.pdf,1897.1,Giant_City_CCSD_130
300391300,1716590,Giant City CCSD 130,Jackson,http://www.gcs130.org,Unknown,GCEA_2024-2027.pdf,1312.5,Giant_City_CCSD_130
300391300,1716590,Giant City CCSD 130,Jackson,http://www.gcs130.org,Custodial,Laborers_Custodians_2019-2022.pdf,707.5,Giant_City_CCSD_130
300391300,1716590,Giant City CCSD 130,Jackson,http://www.gcs130.org,Unknown,Laborers_Para_2018-2021.pdf,824.1,Giant_City_CCSD_130
300391300,1716590,Giant City CCSD 130,Jackson,http://www.gcs130.org,Unknown,Laborers_Para_2021-2024.pdf,1251.0,Giant_City_CCSD_130
300391300,1716590,Giant City CCSD 130,Jackson,http://www.gcs130.org,Unknown,Laborers_Para_2025-2027.pdf,1980.7,Giant_City_CCSD_130
090270050,1700041,Gibson City-Melvin-Sibley CUSD 5,Ford,http://www.gcmsk12.org,Unknown,2022-2026_GCMSEA_Negotiated_Agreement.pdf,1537.5,Gibson_City-Melvin-Sibley_CUSD_5
090101880,1716650,Gifford CCSD 188,Champaign,http://www.gifford.k12.il.us,Unknown,GEA_Contract_2023-2024_through_2025-2026.pdf,2121.0,Gifford_CCSD_188
400560070,1716680,Gillespie CUSD 7,Macoupin,http://www.gcusd7.org,Unknown,Non-Cert-Contract-Signed-26-29.pdf,3065.1,Gillespie_CUSD_7
400560070,1716680,Gillespie CUSD 7,Macoupin,http://www.gcusd7.org,Unknown,Signed-Certified-Union-Contract-24-27.pdf,4806.9,Gillespie_CUSD_7
400560070,1716680,Gillespie CUSD 7,Macoupin,http://www.gcusd7.org,Unknown,Signed-Non-Cert-Union-Contract-24-25.pdf,1503.8,Gillespie_CUSD_7
190220410,1716800,Glen Ellyn SD 41,Dupage,http://www.d41.org,Teachers,2022-2029_GEEA_Teachers_CBA.pdf,885.5,Glen_Ellyn_SD_41
190220410,1716800,Glen Ellyn SD 41,Dupage,http://www.d41.org,Support Staff,AFSCME_Support_Staff_2023-2027.pdf,23896.6,Glen_Ellyn_SD_41
190220410,1716800,Glen Ellyn SD 41,Dupage,http://www.d41.org,Unknown,GEEA_Agreement_2022-2029_signed08-2025.pdf,885.5,Glen_Ellyn_SD_41
190220410,1716800,Glen Ellyn SD 41,Dupage,http://www.d41.org,Teachers,GEEA_Teachers_Agreement_2022-2029.pdf,885.5,Glen_Ellyn_SD_41
190220870,1716830,Glenbard Twp HSD 87,Dupage,http://www.glenbard87.org,Unknown,AFSCME_Contract_2025-2030.pdf,1664.7,Glenbard_Twp_HSD_87
190220870,1716830,Glenbard Twp HSD 87,Dupage,http://www.glenbard87.org,Unknown,AFSCME_Contract_2025-2030_v2.pdf,1282.2,Glenbard_Twp_HSD_87
190220870,1716830,Glenbard Twp HSD 87,Dupage,http://www.glenbard87.org,Unknown,GEA_Contract_2020-2026.pdf,5658.1,Glenbard_Twp_HSD_87
190220870,1716830,Glenbard Twp HSD 87,Dupage,http://www.glenbard87.org,Unknown,GEA_Contract_2026-2031.pdf,4313.7,Glenbard_Twp_HSD_87
190220870,1716830,Glenbard Twp HSD 87,Dupage,http://www.glenbard87.org,Unknown,SEIU_Contract_2020-2025.pdf,7256.5,Glenbard_Twp_HSD_87
050162250,1729010,Glenbrook HSD 225,Cook,http://www.glenbrook225.org,Unknown,GEA_Agreement_2023-24_to_2027-28.pdf,2554.9,Glenbrook_HSD_225
050162250,1729010,Glenbrook HSD 225,Cook,http://www.glenbrook225.org,Unknown,GEA_negotiated_agreement_2018-23.pdf,6928.5,Glenbrook_HSD_225
050162250,1729010,Glenbrook HSD 225,Cook,http://www.glenbrook225.org,Unknown,GESSA_Agreement_2022-23_to_2026-27.pdf,2704.0,Glenbrook_HSD_225
050162250,1729010,Glenbrook HSD 225,Cook,http://www.glenbrook225.org,Unknown,GESSA_negotiated_agreement_2018-22.pdf,1014.9,Glenbrook_HSD_225
050160350,1716860,Glencoe SD 35,Cook,http://www.glencoeschools.org,CBA (Unit Unspecified),Glencoe_CBA_2024-2029.pdf,1191.6,Glencoe_SD_35
050160340,1716920,Glenview CCSD 34,Cook,http://www.glenview34.org,Unknown,GEA_Certified_Contract.pdf,3111.0,Glenview_CCSD_34
050160340,1716920,Glenview CCSD 34,Cook,http://www.glenview34.org,Unknown,GPA_NonCertified_Contract.pdf,2272.7,Glenview_CCSD_34
050160670,1726820,Golf ESD 67,Cook,http://www.golf67.net,Unknown,2023-2026_Collective_Bargaining_Agreement.pdf,507.6,Golf_ESD_67
050160670,1726820,Golf ESD 67,Cook,http://www.golf67.net,Teachers,Golf_Teachers_Support_Staff_Agreement_prior.pdf,322.7,Golf_ESD_67
190220620,1717160,Gower SD 62,Dupage,http://www.gower62.com,CBA (Unit Unspecified),CBA2024-2029.pdf,1614.0,Gower_SD_62
190220620,1717160,Gower SD 62,Dupage,http://www.gower62.com,CBA (Unit Unspecified),CBA_2024-2029.pdf,1614.0,Gower_SD_62
130410060,1717190,Grand Prairie CCSD 6,Jefferson,,CBA (Unit Unspecified),CBA_2021-2022_to_2025-2026.pdf,1024.0,Grand_Prairie_CCSD_6
130410060,1717190,Grand Prairie CCSD 6,Jefferson,,Unknown,Signed_GP_CCSD6_Employee_Contract.pdf,1024.0,Grand_Prairie_CCSD_6
350500950,1717220,Grand Ridge CCSD 95,La Salle,http://www.grgs95.org,CBA (Unit Unspecified),CBA_2020-2024_GREA.pdf,3981.5,Grand_Ridge_CCSD_95
350500950,1717220,Grand Ridge CCSD 95,La Salle,http://www.grgs95.org,Teachers,CBA_Teacher_2024-2028.pdf,3201.2,Grand_Ridge_CCSD_95
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,AdminAssistants_2021-2025.pdf,14185.6,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,AdminAssistants_2025-26.pdf,38.9,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,AdminAssistants_2026-27.pdf,38.8,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,AdminAssistants_2027-2029.pdf,50.2,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,Cafeteria_2021-2025.pdf,955.5,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,Cafeteria_2025-26.pdf,41.3,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,Cafeteria_2026-27.pdf,41.3,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,Cafeteria_MOU_2025-02-24.pdf,278.1,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,Consolidated_2025-2027.pdf,3974.3,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,Crafts_2021-2025.pdf,8436.7,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,Crafts_2027-2029.pdf,177.9,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Custodial,Custodians_2021-2025.pdf,17163.0,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Custodial,Custodians_2025-26.pdf,50.0,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Custodial,Custodians_2026-27.pdf,50.0,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Custodial,Custodians_2027-2029.pdf,49.9,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,Monitors_2021-2025.pdf,722.7,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,Monitors_2025-26.pdf,40.5,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,Monitors_2026-27.pdf,40.4,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,OTA_PTA_2025-26.pdf,38.5,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,OTA_PTA_2026-27.pdf,38.4,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,OT_PT_2025-26.pdf,40.0,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,OT_PT_2026-27.pdf,40.0,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,OT_PT_OTA_PTA_2021-2025.pdf,1857.8,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,Parapro_Interpreters_2021-2025.pdf,15197.4,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,Parapro_Interpreters_2025-26.pdf,39.1,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Unknown,Parapro_Interpreters_2026-27.pdf,39.0,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Teachers,Teachers_2021-2025.pdf,2383.5,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Teachers,Teachers_2025-26_addendum.pdf,48.7,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Teachers,Teachers_2026-27_addendum.pdf,48.6,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Teachers,Teachers_2027-2029.pdf,51.8,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Teachers,Teachers_Alignment_BuildingTimes_2025.pdf,887.5,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Teachers,Teachers_ExtraCurricular_2025-26.pdf,36.5,Granite_City_CUSD_9
410570090,1717280,Granite City CUSD 9,Madison,http://www.gcsd9.net,Teachers,Teachers_ExtraCurricular_2026-27.pdf,244.6,Granite_City_CUSD_9
